0	 1
1	 7
2	 4
3	 0
4	 9
5	 4
6	 8
7	 8
8	 2
9	 4
10	 5
11	 5
12	 1
13	 7
14	 1
15	 1
16	 5
17	 2
18	 7
19	 6
20	 1
21	 4
22	 2
23	 3
24	 2
25	 2
26	 1
27	 6
28	 8
29	 5
30	 7
31	 6
32	 1
33	 8
34	 9
35	 2
36	 7
37	 9
38	 5
39	 4
40	 3
41	 1
42	 2
43	 3
44	 3
45	 4
46	 1
47	 1
48	 3
49	 8
50	 7
51	 4
52	 2
53	 7
54	 7
55	 9
56	 3
57	 1
58	 9
59	 8
60	 6
61	 5
62	 0
63	 2
64	 8
65	 6
66	 0
67	 2
68	 4
69	 8
70	 6
71	 5
72	 0
73	 9
74	 0
75	 0
76	 6
77	 1
78	 3
79	 8
80	 9
81	 3
82	 4
83	 4
84	 6
85	 0
86	 6
87	 6
88	 1
89	 8
90	 4
91	 9
92	 6
93	 3
94	 7
95	 8
96	 8
97	 2
98	 9
99	 1
100	 3
101	 5
102	 9
103	 8
104	 4
105	 0
106	 7
107	 6
108	 3
109	 6
110	 1
111	 5
112	 4
113	 2
114	 0
115	 9
116	 7
117	 3
118	 7
119	 2
120	 6
121	 0
122	 1
123	 6
124	 5
125	 7
126	 5
127	 4
128	 1
129	 2
130	 0
131	 0
132	 1
133	 4
134	 6
135	 0
136	 7
137	 1
138	 7
139	 7
140	 7
141	 7
142	 3
143	 3
144	 5
145	 9
146	 9
147	 8
148	 1
149	 8
150	 2
151	 6
152	 6
153	 0
154	 3
155	 8
156	 0
157	 1
158	 2
159	 5
160	 0
161	 9
162	 4
163	 7
164	 8
165	 3
166	 5
167	 1
168	 2
169	 0
170	 1
171	 6
172	 4
173	 0
174	 6
175	 1
176	 8
177	 9
178	 8
179	 4
180	 1
181	 4
182	 3
183	 9
184	 8
185	 8
186	 0
187	 8
188	 7
189	 7
190	 8
191	 3
192	 8
193	 3
194	 7
195	 1
196	 0
197	 7
198	 3
199	 4
200	 9
201	 6
202	 5
203	 1
204	 0
205	 9
206	 9
207	 6
208	 8
209	 3
210	 4
211	 8
212	 4
213	 9
214	 9
215	 2
216	 5
217	 5
218	 3
219	 3
220	 3
221	 7
222	 4
223	 3
224	 8
225	 0
226	 8
227	 8
228	 0
229	 6
230	 8
231	 1
232	 9
233	 8
234	 9
235	 7
236	 2
237	 2
238	 8
239	 2
240	 8
241	 9
242	 0
243	 7
244	 8
245	 1
246	 5
247	 8
248	 6
249	 1
250	 2
251	 4
252	 2
253	 5
254	 8
255	 6
256	 2
257	 6
258	 5
259	 3
260	 9
261	 2
262	 4
263	 6
264	 1
265	 8
266	 2
267	 1
268	 1
269	 9
270	 7
271	 6
272	 2
273	 9
274	 5
275	 2
276	 0
277	 0
278	 3
279	 9
280	 1
281	 8
282	 1
283	 9
284	 5
285	 3
286	 2
287	 5
288	 2
289	 5
290	 8
291	 6
292	 7
293	 7
294	 2
295	 2
296	 9
297	 4
298	 1
299	 9
300	 6
301	 9
302	 8
303	 2
304	 5
305	 5
306	 4
307	 9
308	 1
309	 2
310	 5
311	 0
312	 8
313	 3
314	 9
315	 3
316	 9
317	 6
318	 7
319	 9
320	 9
321	 7
322	 6
323	 9
324	 3
325	 5
326	 7
327	 6
328	 6
329	 5
330	 8
331	 2
332	 5
333	 4
334	 4
335	 1
336	 6
337	 1
338	 6
339	 3
340	 3
341	 5
342	 5
343	 3
344	 2
345	 8
346	 2
347	 5
348	 3
349	 6
350	 1
351	 8
352	 6
353	 2
354	 1
355	 4
356	 6
357	 2
358	 9
359	 1
360	 5
361	 0
362	 3
363	 6
364	 4
365	 9
366	 2
367	 9
368	 3
369	 4
370	 4
371	 0
372	 5
373	 9
374	 6
375	 3
376	 4
377	 2
378	 8
379	 8
380	 7
381	 5
382	 8
383	 1
384	 2
385	 5
386	 7
387	 4
388	 4
389	 4
390	 4
391	 4
392	 2
393	 9
394	 3
395	 0
396	 7
397	 7
398	 8
399	 7
400	 3
401	 0
402	 3
403	 8
404	 2
405	 5
406	 2
407	 0
408	 3
409	 7
410	 2
411	 9
412	 7
413	 5
414	 3
415	 4
416	 3
417	 2
418	 1
419	 1
420	 3
421	 2
422	 5
423	 3
424	 5
425	 1
426	 2
427	 2
428	 2
429	 6
430	 4
431	 0
432	 7
433	 0
434	 3
435	 4
436	 0
437	 0
438	 5
439	 3
440	 1
441	 0
442	 6
443	 7
444	 5
445	 0
446	 0
447	 4
448	 5
449	 4
450	 9
451	 5
452	 6
453	 4
454	 8
455	 2
456	 1
457	 6
458	 8
459	 3
460	 1
461	 4
462	 8
463	 4
464	 9
465	 2
466	 0
467	 7
468	 0
469	 6
470	 0
471	 7
472	 0
473	 5
474	 6
475	 7
476	 3
477	 8
478	 4
479	 9
480	 2
481	 6
482	 5
483	 7
484	 7
485	 4
486	 5
487	 7
488	 9
489	 8
490	 3
491	 0
492	 2
493	 2
494	 3
495	 6
496	 7
497	 1
498	 5
499	 5
500	 4
501	 0
502	 2
503	 6
504	 0
505	 6
506	 1
507	 1
508	 1
509	 7
510	 3
511	 0
512	 0
513	 4
514	 8
515	 3
516	 0
517	 1
518	 2
519	 9
520	 0
521	 3
522	 8
523	 8
524	 5
525	 7
526	 7
527	 0
528	 8
529	 9
530	 3
531	 0
532	 7
533	 4
534	 7
535	 8
536	 3
537	 7
538	 1
539	 0
540	 0
541	 8
542	 3
543	 4
544	 5
545	 0
546	 1
547	 4
548	 5
549	 6
550	 2
551	 0
552	 3
553	 5
554	 6
555	 6
556	 6
557	 7
558	 6
559	 7
560	 7
561	 1
562	 9
563	 1
564	 6
565	 2
566	 7
567	 2
568	 7
569	 6
570	 5
571	 1
572	 3
573	 9
574	 9
575	 5
576	 9
577	 2
578	 6
579	 5
580	 3
581	 2
582	 4
583	 4
584	 4
585	 2
586	 7
587	 9
588	 2
589	 3
590	 7
591	 3
592	 1
593	 5
594	 7
595	 8
596	 5
597	 8
598	 3
599	 2
600	 4
601	 1
602	 1
603	 5
604	 9
605	 5
606	 1
607	 0
608	 6
609	 4
610	 5
611	 3
612	 0
613	 8
614	 9
615	 1
616	 3
617	 4
618	 7
619	 4
620	 6
621	 3
622	 6
623	 5
624	 2
625	 8
626	 1
627	 0
628	 3
629	 1
630	 5
631	 5
632	 2
633	 2
634	 1
635	 7
636	 4
637	 8
638	 2
639	 3
640	 6
641	 3
642	 0
643	 3
644	 5
645	 2
646	 8
647	 0
648	 7
649	 2
650	 2
651	 5
652	 9
653	 1
654	 0
655	 8
656	 5
657	 0
658	 7
659	 9
660	 0
661	 5
662	 3
663	 4
664	 1
665	 0
666	 4
667	 8
668	 5
669	 9
670	 2
671	 5
672	 4
673	 1
674	 3
675	 9
676	 5
677	 8
678	 2
679	 7
680	 9
681	 6
682	 1
683	 7
684	 7
685	 1
686	 9
687	 0
688	 3
689	 4
690	 1
691	 7
692	 5
693	 3
694	 3
695	 2
696	 4
697	 1
698	 2
699	 9
700	 0
701	 8
702	 7
703	 4
704	 5
705	 6
706	 8
707	 0
708	 7
709	 7
710	 4
711	 3
712	 1
713	 3
714	 6
715	 3
716	 0
717	 1
718	 9
719	 0
720	 4
721	 2
722	 9
723	 3
724	 1
725	 4
726	 8
727	 2
728	 0
729	 5
730	 5
731	 9
732	 3
733	 2
734	 8
735	 7
736	 4
737	 8
738	 1
739	 4
740	 3
741	 5
742	 5
743	 2
744	 6
745	 8
746	 9
747	 2
748	 9
749	 5
750	 9
751	 4
752	 5
753	 0
754	 5
755	 8
756	 8
757	 0
758	 1
759	 3
760	 2
761	 2
762	 2
763	 7
764	 0
765	 3
766	 1
767	 3
768	 3
769	 7
770	 0
771	 9
772	 5
773	 5
774	 8
775	 3
776	 7
777	 8
778	 3
779	 7
780	 9
781	 3
782	 9
783	 1
784	 8
785	 2
786	 8
787	 0
788	 1
789	 8
790	 4
791	 8
792	 6
793	 0
794	 9
795	 3
796	 0
797	 0
798	 8
799	 7
800	 6
801	 3
802	 5
803	 6
804	 5
805	 8
806	 3
807	 9
808	 4
809	 8
810	 3
811	 9
812	 7
813	 6
814	 4
815	 5
816	 8
817	 6
818	 1
819	 5
820	 5
821	 1
822	 9
823	 6
824	 4
825	 5
826	 4
827	 2
828	 5
829	 3
830	 2
831	 6
832	 8
833	 2
834	 6
835	 6
836	 3
837	 9
838	 4
839	 5
840	 6
841	 2
842	 5
843	 3
844	 5
845	 6
846	 6
847	 1
848	 4
849	 4
850	 6
851	 2
852	 6
853	 8
854	 2
855	 5
856	 5
857	 1
858	 0
859	 1
860	 5
861	 1
862	 7
863	 6
864	 0
865	 0
866	 2
867	 4
868	 3
869	 3
870	 6
871	 2
872	 8
873	 2
874	 3
875	 4
876	 3
877	 4
878	 3
879	 6
880	 8
881	 4
882	 7
883	 3
884	 9
885	 8
886	 0
887	 0
888	 8
889	 8
890	 0
891	 5
892	 1
893	 4
894	 3
895	 6
896	 3
897	 9
898	 2
899	 1
900	 9
901	 8
902	 2
903	 3
904	 4
905	 0
906	 2
907	 3
908	 1
909	 9
910	 8
911	 9
912	 8
913	 9
914	 1
915	 3
916	 5
917	 1
918	 4
919	 2
920	 5
921	 3
922	 8
923	 9
924	 2
925	 8
926	 7
927	 0
928	 1
929	 4
930	 8
931	 1
932	 9
933	 3
934	 5
935	 9
936	 7
937	 9
938	 8
939	 0
940	 1
941	 4
942	 7
943	 5
944	 5
945	 5
