6.619844	1.349130
0.410350	9.401338
4.110336	4.846752
1.699429	3.250456
2.691935	5.523810
7.971773	9.716577
2.517648	5.316746
8.545559	4.112371
6.943796	4.995618
4.372421	3.624506
3.432064	5.240990
1.586345	7.285967
1.983400	5.712099
4.775270	9.627974
9.739212	4.136512
7.363802	5.163662
1.042831	6.759928
4.670532	2.301116
8.669942	4.698853
9.643923	5.410845
3.329845	5.812521
4.223219	8.725550
8.036359	5.209980
9.189416	2.415636
1.692630	6.866494
7.082839	7.078576
0.011396	8.279197
8.459848	4.169606
5.538416	5.265485
5.010507	3.375139
7.008735	1.528161
7.629346	6.500386
4.833211	7.085995
4.100327	5.076709
5.969556	1.776925
4.981116	4.220366
7.883329	8.565777
9.412452	4.324107
3.564687	3.419159
0.331059	6.411004
6.904517	1.686671
9.151777	1.584061
7.015076	8.417744
4.341608	1.531228
4.200664	0.499331
9.472411	0.768818
4.105397	8.437881
0.640255	5.134635
5.111040	6.804341
7.624800	0.563867
5.464771	4.241291
7.812278	4.403638
1.261480	2.255515
3.310227	9.521002
6.404185	2.820754
3.359048	0.849720
4.530660	3.984898
9.359995	2.378869
0.055980	3.797486
9.540976	1.239857
6.507234	8.269539
3.652675	5.353693
9.744919	0.063588
6.471171	9.168449
5.181391	0.557261
1.940248	5.672293
5.807434	7.422594
0.314107	8.866478
9.598031	9.920770
6.650978	5.882930
1.530132	4.180999
2.843350	6.136724
1.244669	8.367298
4.136854	2.376204
3.628040	8.109130
1.700520	1.653429
3.495500	3.010375
6.862100	8.491886
0.953444	6.165061
1.312320	1.384089
6.765754	4.103045
6.096064	1.336156
2.024468	8.900900
2.727866	2.350409
6.549831	2.539536
8.123780	5.377134
0.149738	2.978077
7.109187	9.173776
1.986866	0.161946
5.086375	3.262859
9.914037	4.110102
1.375467	4.667707
5.003840	5.600264
0.077056	2.774178
6.683335	5.230045
3.558586	8.708699
9.874338	8.344583
6.169816	7.479899
6.924394	1.026411
7.995558	6.820972
1.262271	4.492392
3.631437	2.830507
6.714525	7.760826
8.190277	7.287364
9.664660	7.249605
0.225249	6.486137
9.111483	0.888835
5.220147	4.992136
3.931312	0.963879
6.137972	8.733246
2.322108	6.374672
3.163879	3.623987
4.059978	8.134880
5.479278	9.159664
5.313777	5.167507
4.710655	1.978826
8.647753	8.080338
0.897707	8.651438
2.109916	0.793247
4.992356	2.706063
2.505579	3.558615
7.819891	1.365204
6.213443	1.421317
1.629406	8.858732
1.833648	3.093144
6.050464	5.419994
8.078755	3.129745
8.642102	6.524240
6.732233	0.143934
0.846859	3.154150
2.614042	9.642239
5.763512	3.127946
1.636299	2.703748
1.284696	3.853936
8.916460	6.464729
7.527365	9.099511
0.290241	8.730140
4.205244	7.402540
7.342824	5.178511
9.650307	1.884722
2.896600	1.897210
5.698896	6.525048
0.122708	5.783191
9.530553	5.185084
8.912666	9.171781
5.266007	3.151464
6.477777	9.999541
7.666287	2.361234
6.256127	4.325731
4.889342	1.803627
1.993293	9.218155
4.119628	2.616374
1.275285	3.719043
7.106154	3.929085
5.956993	6.402757
5.767990	4.517605
9.342182	1.974834
4.763609	3.400953
9.837230	2.559400
4.274900	1.027207
2.931601	1.353556
8.249837	8.935870
6.661756	2.413205
6.476216	1.573221
9.816431	2.708675
4.703484	5.860595
1.126829	2.805646
4.252036	1.447183
3.748102	5.005154
8.592244	8.083233
3.461213	8.118467
5.517622	1.142587
2.512860	3.641564
4.680739	8.618052
6.102548	1.757695
4.687015	6.174357
6.736605	6.240852
5.492846	2.666291
2.493415	0.008382
2.285626	3.240274
9.014262	9.325653
3.593946	6.827879
8.256456	4.359453
3.762395	8.051512
9.174908	2.718094
4.926116	3.974715
9.365532	7.484699
5.226329	7.076581
1.612902	2.121379
3.442962	3.006907
4.490019	4.020676
8.647252	2.420226
3.291509	0.394804
8.283616	8.765312
5.469312	8.023736
6.494168	0.869560
7.459489	3.254724
4.844323	0.858490
9.244846	4.363256
8.602925	6.657921
7.080310	1.634306
7.780166	5.837239
3.030435	4.436015
6.105276	6.274054
6.698949	9.974340
4.656051	1.208623
2.347980	9.681374
7.389966	8.136083
7.637542	7.531930
6.235131	3.323334
3.131460	3.012451
1.735063	2.959334
8.193968	2.273829
2.711635	5.348418
9.755791	7.925508
5.569507	8.486702
2.302015	3.073857
4.528223	4.010967
1.377798	4.576552
9.748208	5.998855
6.304695	5.273297
